TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX001838,AC00219,118.1,2023-09-25T16:07:30,Debit,Fort Worth,D000274,62.27.235.199,M058,ATM,50,Engineer,50,1,7976.6,2024-11-04T08:12:07
TX001849,AC00154,371.86,2023-02-20T17:28:57,Debit,Miami,D000147,41.110.46.150,M073,ATM,46,Doctor,91,1,1329.45,2024-11-04T08:08:19
TX001850,AC00201,14.26,2023-11-27T17:04:28,Debit,Virginia Beach,D000122,62.152.134.92,M094,Branch,50,Engineer,37,1,2475.65,2024-11-04T08:09:14
TX001851,AC00004,13.16,2023-05-01T17:36:10,Debit,Mesa,D000098,161.177.41.214,M084,Branch,43,Engineer,98,1,1019.46,2024-11-04T08:10:30
TX001852,AC00237,167.92,2023-06-26T17:54:14,Debit,Memphis,D000671,214.125.131.88,M050,ATM,40,Doctor,136,2,14321.73,2024-11-04T08:08:14
TX001855,AC00483,150.3,2023-08-07T17:25:53,Debit,Las Vegas,D000362,188.77.83.72,M077,Online,41,Doctor,204,1,14371.08,2024-11-04T08:08:30
TX001856,AC00288,23.7,2023-10-26T17:51:32,Debit,San Francisco,D000142,200.13.225.150,M071,ATM,46,Doctor,32,1,7947.44,2024-11-04T08:11:44
TX001857,AC00134,49.59,2023-08-25T16:45:20,Debit,Boston,D000679,18.92.67.57,M089,Branch,48,Engineer,147,1,6037.03,2024-11-04T08:09:56
TX001861,AC00228,11.06,2023-11-01T17:59:04,Debit,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,2782.21,2024-11-04T08:07:08
TX001862,AC00131,88.29,2023-01-20T16:46:06,Credit,Houston,D000101,194.29.57.163,M039,Online,50,Engineer,287,1,5245.93,2024-11-04T08:09:17
TX001864,AC00017,103.48,2023-01-30T16:04:17,Debit,Baltimore,D000640,1.98.25.114,M095,ATM,32,Engineer,33,1,6494.25,2024-11-04T08:09:34
TX001867,AC00073,31.06,2023-11-20T16:59:13,Debit,Kansas City,D000308,41.0.10.107,M072,ATM,46,Doctor,61,1,11014.25,2024-11-04T08:07:24
TX001868,AC00353,7.61,2023-09-21T18:13:38,Debit,Atlanta,D000531,40.192.99.27,M022,ATM,50,Doctor,163,1,6275.0,2024-11-04T08:08:10
TX001871,AC00439,369.44,2023-11-20T17:11:02,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,2024-11-04T08:08:32
TX001874,AC00394,36.74,2023-02-06T17:21:37,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,2024-11-04T08:07:57
TX001876,AC00144,132.48,2023-08-09T18:38:49,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05,2024-11-04T08:07:12
TX001887,AC00448,72.5,2023-04-10T17:48:18,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,2024-11-04T08:11:48
TX001889,AC00181,22.15,2023-05-03T16:26:08,Debit,Denver,D000452,83.182.211.68,M065,Branch,44,Doctor,73,1,7451.83,2024-11-04T08:11:03
TX001897,AC00168,77.83,2023-12-27T16:40:01,Credit,Kansas City,D000319,34.86.220.205,M067,Branch,49,Engineer,146,1,2471.53,2024-11-04T08:10:31
TX001900,AC00185,868.05,2023-01-12T16:35:36,Credit,San Diego,D000255,197.52.3.107,M024,Online,49,Engineer,119,1,3931.03,2024-11-04T08:09:57
TX001906,AC00217,40.83,2023-08-16T16:40:51,Debit,Indianapolis,D000627,1.238.163.61,M040,ATM,48,Engineer,24,1,3944.12,2024-11-04T08:12:04
TX001909,AC00456,494.66,2023-06-19T16:59:35,Debit,Houston,D000500,133.63.96.21,M009,Online,33,Doctor,110,1,5531.93,2024-11-04T08:06:25
TX001914,AC00290,41.93,2023-02-13T16:44:18,Debit,Fresno,D000600,211.45.75.44,M055,ATM,48,Engineer,136,1,5081.26,2024-11-04T08:06:24
TX001940,AC00363,533.61,2023-12-20T16:17:11,Debit,Mesa,D000324,66.255.7.16,M043,Online,48,Engineer,115,1,3656.93,2024-11-04T08:11:43
TX001944,AC00213,117.25,2023-04-03T16:35:30,Credit,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68,2024-11-04T08:08:29
TX001945,AC00165,135.27,2023-08-10T16:16:41,Debit,Atlanta,D000526,166.79.195.157,M050,ATM,48,Doctor,131,1,9410.51,2024-11-04T08:09:32
TX001947,AC00119,113.54,2023-09-22T16:42:46,Debit,Columbus,D000006,155.19.119.0,M036,Online,38,Engineer,273,1,5581.21,2024-11-04T08:08:45
TX001953,AC00350,1496.57,2023-02-27T16:18:28,Debit,Memphis,D000139,182.84.41.229,M092,Online,33,Engineer,95,1,969.06,2024-11-04T08:06:37
TX001955,AC00231,310.09,2023-11-24T16:49:29,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,2024-11-04T08:10:52
TX001963,AC00427,118.06,2023-05-24T17:07:57,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63,2024-11-04T08:07:10
TX001965,AC00370,78.93,2023-02-17T16:41:31,Debit,Mesa,D000602,211.45.75.44,M099,ATM,38,Doctor,145,1,9916.24,2024-11-04T08:12:17
TX001967,AC00293,87.85,2023-12-13T17:25:54,Debit,Colorado Springs,D000654,184.146.10.88,M062,Branch,49,Engineer,63,1,3753.24,2024-11-04T08:07:16
TX001968,AC00203,1001.83,2023-07-17T17:46:06,Debit,Philadelphia,D000220,89.18.54.235,M051,Online,31,Doctor,55,1,9733.83,2024-11-04T08:11:43
TX001979,AC00327,1225.5,2023-11-27T16:02:08,Credit,Las Vegas,D000507,156.187.182.236,M066,Online,50,Doctor,109,1,8611.17,2024-11-04T08:11:41
TX001984,AC00088,295.93,2023-02-20T17:26:39,Debit,Boston,D000414,145.179.219.57,M021,Branch,36,Doctor,117,1,1050.63,2024-11-04T08:09:56
TX001987,AC00188,92.5,2023-09-25T16:22:10,Credit,Seattle,D000520,113.137.153.101,M080,Online,40,Engineer,70,1,6295.45,2024-11-04T08:08:25
TX001988,AC00225,97.74,2023-09-04T16:46:29,Credit,Los Angeles,D000211,218.238.171.184,M046,Online,41,Engineer,137,1,4113.63,2024-11-04T08:07:15
TX001995,AC00114,77.57,2023-12-13T17:02:21,Debit,Atlanta,D000441,136.104.90.223,M091,Online,49,Doctor,225,1,12801.93,2024-11-04T08:07:54
TX002020,AC00113,643.02,2023-10-02T17:47:19,Credit,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,2024-11-04T08:07:01
TX002021,AC00390,98.48,2023-02-16T17:14:41,Debit,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,2024-11-04T08:11:29
TX002022,AC00345,889.01,2023-08-29T17:55:07,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88,2024-11-04T08:11:23
TX002030,AC00237,885.33,2023-08-22T18:41:50,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,2024-11-04T08:10:03
TX002032,AC00165,42.26,2023-10-26T16:19:25,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,44,Doctor,171,1,268.77,2024-11-04T08:09:35
TX002033,AC00438,166.06,2023-07-14T16:06:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,2024-11-04T08:07:04
TX002037,AC00427,162.36,2023-11-22T16:10:32,Debit,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,2024-11-04T08:09:02
TX002038,AC00230,584.82,2023-10-17T16:11:26,Credit,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1,2024-11-04T08:09:47
TX002050,AC00317,864.72,2023-08-25T16:35:39,Credit,Detroit,D000622,161.71.2.223,M018,Branch,34,Engineer,58,1,7379.38,2024-11-04T08:11:10
TX002056,AC00292,120.67,2023-12-25T18:16:39,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,42,Doctor,233,1,5374.54,2024-11-04T08:12:08
TX002059,AC00391,328.39,2023-11-09T16:47:01,Debit,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,2024-11-04T08:11:57
TX002065,AC00427,86.07,2023-11-20T18:40:45,Debit,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56,2024-11-04T08:12:19
TX002073,AC00492,81.11,2023-10-16T18:07:26,Debit,Charlotte,D000402,51.250.46.149,M044,Online,48,Engineer,110,1,2051.37,2024-11-04T08:07:46
TX002079,AC00256,506.83,2023-04-24T17:27:12,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,9975.79,2024-11-04T08:07:31
TX002080,AC00054,738.94,2023-10-09T18:54:21,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,13856.18,2024-11-04T08:08:51
TX002081,AC00492,180.36,2023-05-30T16:12:10,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,9905.23,2024-11-04T08:06:40
TX002091,AC00442,258.21,2023-11-27T17:19:31,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,2024-11-04T08:10:11
TX002099,AC00481,25.29,2023-07-27T18:34:19,Debit,Miami,D000111,41.82.55.163,M005,Online,50,Engineer,125,1,5374.69,2024-11-04T08:06:44
TX002100,AC00239,123.35,2023-08-11T17:00:56,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,2024-11-04T08:09:58
TX002103,AC00054,122.85,2023-11-29T17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,13185.39,2024-11-04T08:07
TX002111,AC00126,175.05,2023-01-02T17:05:16,Debit,San Francisco,D000299,24.129.74.189,M068,Online,39,Engineer,34,1,1447.35,2024-11-04T08:08:09
TX002116,AC00430,101.51,2023-03-23T16:17:51,Credit,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,3052.47,2024-11-04T08:11:54
TX002124,AC00014,10.3,2023-12-07T16:59:06,Debit,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32,2024-11-04T08:10:12
TX002126,AC00021,416.55,2023-05-05T17:31:53,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,33,Engineer,73,1,922.96,2024-11-04T08:07:20
TX002131,AC00098,215.13,2023-01-05T16:02:42,Debit,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,2024-11-04T08:08:16
TX002133,AC00274,341.88,2023-06-14T16:34:43,Debit,Austin,D000321,3.11.254.2,M053,ATM,43,Engineer,89,1,4159.52,2024-11-04T08:11
TX002135,AC00064,50.43,2023-07-10T16:06:28,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,2024-11-04T08:09:10
TX002137,AC00055,299.03,2023-01-19T17:27:01,Debit,Columbus,D000383,193.221.15.59,M018,Branch,39,Engineer,52,1,1381.28,2024-11-04T08:10:02
TX002139,AC00037,173.45,2023-12-25T16:25:43,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,2024-11-04T08:07:11
TX002142,AC00164,738.68,2023-03-07T16:36:08,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,2024-11-04T08:11:40
TX002147,AC00145,97.63,2023-05-15T16:05:06,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,2024-11-04T08:11:10
TX002149,AC00021,734.86,2023-12-08T16:36:30,Credit,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,2024-11-04T08:08:49
TX002150,AC00110,1250.94,2023-02-28T17:45:06,Debit,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,11565.97,2024-11-04T08:08:33
TX002151,AC00284,84.28,2023-06-12T17:09:17,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,2024-11-04T08:07:40
TX002153,AC00065,202.49,2023-12-28T16:30:32,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,48,Engineer,69,1,7447.1,2024-11-04T08:08:28
TX002159,AC00105,136.82,2023-08-25T18:24:06,Debit,Chicago,D000541,49.31.186.82,M091,Branch,31,Engineer,14,1,6229.13,2024-11-04T08:08:03
TX002161,AC00297,179.38,2023-08-10T18:31,Debit,Chicago,D000499,112.56.160.202,M074,Online,30,Engineer,28,1,8741.51,2024-11-04T08:08:34
TX002163,AC00205,26.3,2023-12-12T16:57:29,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,2024-11-04T08:09:28
TX002166,AC00344,716.62,2023-04-10T16:04:28,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,2024-11-04T08:10:05
TX002176,AC00267,162.1,2023-12-06T17:34:01,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,2024-11-04T08:08:09
TX002179,AC00220,38.41,2023-04-11T16:06:20,Debit,Denver,D000449,158.135.64.240,M068,ATM,40,Doctor,117,1,9129.68,2024-11-04T08:07:27
TX002180,AC00276,53.52,2023-03-31T16:18:37,Debit,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,2024-11-04T08:08:36
TX002194,AC00101,54.91,2023-02-13T16:08:58,Credit,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27,2024-11-04T08:07:25
TX002197,AC00496,58.94,2023-01-16T16:16:42,Debit,Miami,D000686,56.116.189.0,M046,Online,30,Engineer,26,1,4575.98,2024-11-04T08:08:38
TX002201,AC00219,68.68,2023-09-18T16:15:19,Debit,Sacramento,D000362,195.226.203.234,M094,Online,49,Engineer,141,1,4718.51,2024-11-04T08:06:27
TX002203,AC00133,240.03,2023-02-27T17:25:09,Debit,Atlanta,D000575,211.45.75.44,M079,Online,33,Engineer,31,1,7807.73,2024-11-04T08:09:41
TX002205,AC00358,474.77,2023-10-06T18:26:45,Debit,Boston,D000164,65.124.242.67,M038,Online,46,Engineer,284,1,8494.53,2024-11-04T08:06:24
TX002207,AC00464,243.85,2023-12-20T16:41:44,Debit,Omaha,D000300,197.162.55.147,M082,Branch,39,Engineer,43,1,4576.78,2024-11-04T08:08:53
TX002208,AC00430,5.76,2023-08-28T17:13:52,Debit,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79,2024-11-04T08:09:21
TX002211,AC00349,23.14,2023-11-15T17:23:40,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54,2024-11-04T08:09:21
TX002214,AC00024,423.53,2023-08-10T17:08:52,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,2024-11-04T08:07:23
TX002220,AC00140,152.42,2023-10-23T16:45:37,Debit,San Jose,D000164,38.166.40.246,M057,ATM,42,Doctor,176,1,9141.79,2024-11-04T08:12:18
TX002221,AC00095,395.77,2023-02-27T16:24:11,Credit,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,2024-11-04T08:08:17
TX002225,AC00143,281.47,2023-08-18T17:02:15,Debit,Philadelphia,D000469,100.198.165.4,M029,ATM,34,Engineer,142,1,4437.48,2024-11-04T08:11:13
TX002227,AC00273,30.48,2023-12-04T16:27:11,Credit,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,2024-11-04T08:07:38
TX002229,AC00337,453.09,2023-06-05T16:24:22,Debit,San Jose,D000149,81.222.37.186,M088,Branch,48,Doctor,97,1,6708.65,2024-11-04T08:08:12
TX002234,AC00277,118.69,2023-02-13T18:36:21,Debit,Omaha,D000217,152.140.239.181,M029,Online,33,Doctor,296,1,749.34,2024-11-04T08:10
TX002238,AC00227,194.68,2023-04-24T16:32:48,Debit,Memphis,D000481,1.7.29.72,M002,Online,32,Doctor,165,1,14494.18,2024-11-04T08:11:54
TX002239,AC00251,433.53,2023-10-19T17:06:57,Debit,Philadelphia,D000573,166.79.195.157,M098,Branch,38,Doctor,231,1,6368.32,2024-11-04T08:09:08
TX002241,AC00315,207.65,2023-09-11T16:52:21,Debit,San Francisco,D000511,152.234.65.155,M066,Online,34,Engineer,98,1,5143.8,2024-11-04T08:09:29
TX002242,AC00292,237.0,2023-02-10T16:50:10,Debit,Tucson,D000277,203.170.198.177,M076,Online,49,Doctor,115,1,14021.4,2024-11-04T08:08:13
TX002245,AC00384,517.68,2023-04-05T17:52:24,Debit,Omaha,D000076,59.145.242.13,M066,ATM,31,Doctor,24,1,11305.81,2024-11-04T08:08:06
TX002247,AC00033,46.53,2023-06-22T17:27:50,Debit,San Francisco,D000287,133.67.250.163,M082,ATM,42,Engineer,34,1,4468.12,2024-11-04T08:07:22
TX002249,AC00429,199.7,2023-04-03T18:41:57,Debit,Indianapolis,D000545,60.197.167.40,M084,ATM,43,Engineer,285,1,7574.45,2024-11-04T08:08:58
TX002251,AC00325,403.63,2023-06-08T16:56:16,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02,2024-11-04T08:07:58
TX002254,AC00236,0.32,2023-08-04T17:44:36,Debit,Boston,D000129,173.135.78.201,M033,ATM,39,Engineer,136,1,7158.58,2024-11-04T08:09:57
TX002256,AC00349,232.35,2023-05-12T16:14:22,Credit,Atlanta,D000438,141.121.30.32,M048,Branch,33,Engineer,153,1,4186.25,2024-11-04T08:08:22
TX002257,AC00314,317.53,2023-02-24T18:25:34,Debit,Miami,D000034,137.33.78.168,M070,Online,44,Engineer,104,1,6237.68,2024-11-04T08:06:39
TX002258,AC00056,74.67,2023-05-15T17:37:32,Debit,Indianapolis,D000667,16.131.3.140,M074,ATM,43,Engineer,283,1,3449.35,2024-11-04T08:11:01
TX002260,AC00324,0.45,2023-07-26T17:29:24,Debit,Kansas City,D000334,5.50.152.168,M078,Branch,34,Engineer,172,1,8670.23,2024-11-04T08:10:09
TX002264,AC00431,222.66,2023-06-28T16:05:19,Debit,Detroit,D000106,35.67.21.23,M038,Online,39,Doctor,88,1,14466.38,2024-11-04T08:10:50
TX002265,AC00369,638.24,2023-03-09T18:04:32,Debit,Phoenix,D000225,29.168.185.63,M047,Branch,48,Engineer,64,1,5695.78,2024-11-04T08:11:49
TX002266,AC00089,241.21,2023-09-25T16:37:04,Debit,Omaha,D000264,116.237.223.50,M037,ATM,31,Engineer,108,1,1220.86,2024-11-04T08:09:16
TX002271,AC00396,789.8,2023-07-10T16:04:39,Debit,Jacksonville,D000271,63.82.133.139,M038,ATM,40,Doctor,94,1,13948.09,2024-11-04T08:07:32
TX002278,AC00177,311.28,2023-05-22T16:41:12,Debit,Atlanta,D000515,188.205.152.176,M045,Branch,49,Doctor,198,1,135.96,2024-11-04T08:09:13
TX002281,AC00137,333.67,2023-07-06T18:09:06,Debit,Fort Worth,D000288,129.108.48.116,M037,Online,36,Engineer,68,1,9238.08,2024-11-04T08:08:44
TX002285,AC00167,103.81,2023-09-27T16:39:38,Debit,Oklahoma City,D000283,214.32.109.197,M098,ATM,36,Doctor,34,1,7044.63,2024-11-04T08:11:54
TX002286,AC00149,69.43,2023-02-06T17:38:53,Debit,Las Vegas,D000472,134.247.5.188,M003,ATM,30,Engineer,162,1,9281.85,2024-11-04T08:08:31
TX002294,AC00322,141.37,2023-07-21T16:54:10,Debit,Denver,D000119,52.196.112.199,M026,Online,46,Engineer,77,1,1019.77,2024-11-04T08:11:41
TX002295,AC00140,211.7,2023-11-13T16:58:19,Credit,Chicago,D000157,59.127.135.25,M064,Online,50,Doctor,205,1,12272.78,2024-11-04T08:07:08
TX002296,AC00138,61.4,2023-01-30T16:45:11,Debit,San Jose,D000599,63.191.171.41,M073,Branch,41,Engineer,20,2,7892.87,2024-11-04T08:08:27
TX002304,AC00155,381.52,2023-11-20T16:42:12,Debit,Seattle,D000306,188.124.181.12,M052,Online,36,Doctor,79,1,5798.92,2024-11-04T08:11:07
TX002306,AC00202,5.66,2023-12-04T18:43:37,Debit,Fresno,D000082,173.135.78.201,M029,Branch,40,Engineer,33,1,5434.64,2024-11-04T08:11:43
TX002307,AC00489,209.09,2023-11-07T18:44:46,Debit,Virginia Beach,D000058,7.105.184.86,M091,ATM,48,Doctor,203,1,9100.81,2024-11-04T08:06:31
TX002308,AC00378,521.81,2023-11-16T17:26:37,Debit,Virginia Beach,D000495,210.98.198.143,M058,ATM,47,Engineer,34,1,4750.96,2024-11-04T08:07:27
TX002309,AC00255,588.36,2023-01-09T16:08:44,Debit,Charlotte,D000356,82.51.236.134,M068,Online,33,Engineer,134,1,8434.99,2024-11-04T08:10:22
TX002314,AC00288,881.32,2023-08-31T17:29:03,Debit,El Paso,D000354,190.152.148.249,M015,Online,31,Engineer,59,1,2287.93,2024-11-04T08:06:52
TX002316,AC00191,56.15,2023-12-28T18:53:29,Debit,Nashville,D000336,216.79.134.201,M089,Branch,31,Doctor,77,1,13265.92,2024-11-04T08:09:03
TX002317,AC00443,524.55,2023-09-19T16:32,Debit,El Paso,D000279,76.0.164.168,M039,ATM,39,Doctor,175,1,8292.75,2024-11-04T08:07
TX002319,AC00225,56.84,2023-08-14T17:29:30,Debit,Raleigh,D000654,155.140.33.42,M088,ATM,45,Engineer,185,1,7977.78,2024-11-04T08:09:53
TX002321,AC00460,47.1,2023-07-03T17:26:49,Credit,Washington,D000545,21.190.11.223,M021,Branch,42,Doctor,178,1,6308.07,2024-11-04T08:09:40
TX002325,AC00337,541.52,2023-06-28T17:47:15,Credit,Indianapolis,D000336,160.65.101.37,M094,Branch,48,Engineer,161,1,6087.24,2024-11-04T08:08:36
TX002327,AC00146,35.98,2023-08-17T16:14:47,Credit,Nashville,D000662,216.31.34.238,M004,Branch,40,Doctor,133,1,11147.34,2024-11-04T08:06:59
TX002333,AC00297,414.64,2023-04-03T16:27:24,Debit,Mesa,D000698,158.129.49.240,M060,Branch,32,Doctor,74,1,7253.22,2024-11-04T08:09:17
TX002334,AC00304,86.79,2023-01-23T16:31:30,Debit,Fort Worth,D000514,204.120.80.105,M100,Branch,33,Doctor,166,1,8795.37,2024-11-04T08:07:48
TX002335,AC00016,1105.88,2023-03-06T17:37:32,Debit,Omaha,D000159,41.82.55.163,M047,ATM,34,Engineer,36,1,2636.32,2024-11-04T08:11:22
TX002336,AC00048,14.1,2023-12-25T17:13:46,Debit,Louisville,D000099,164.75.163.220,M027,Branch,45,Engineer,73,1,6949.21,2024-11-04T08:08:16
TX002354,AC00392,34.93,2023-10-16T16:11:52,Debit,Columbus,D000434,172.111.76.65,M056,Branch,31,Engineer,72,1,2810.37,2024-11-04T08:11:12
TX002357,AC00130,423.96,2023-01-30T18:50:14,Debit,San Diego,D000042,138.181.222.38,M086,ATM,43,Doctor,75,1,8374.38,2024-11-04T08:08:41
TX002359,AC00132,220.82,2023-12-29T16:30:53,Debit,Louisville,D000297,37.143.57.20,M089,Branch,42,Engineer,31,1,4298.13,2024-11-04T08:08:24
TX002361,AC00457,406.12,2023-08-03T17:32:39,Debit,Houston,D000109,181.223.246.123,M004,ATM,42,Doctor,106,1,10501.53,2024-11-04T08:11:29
TX002362,AC00153,427.83,2023-05-10T17:02:51,Debit,Phoenix,D000529,16.128.130.153,M066,ATM,47,Engineer,29,1,3293.06,2024-11-04T08:09:49
TX002365,AC00362,717.74,2023-12-08T16:51:28,Credit,Sacramento,D000030,161.168.126.136,M020,Online,42,Engineer,168,1,8375.16,2024-11-04T08:10:43
TX002371,AC00158,196.49,2023-12-22T17:31:59,Debit,Oklahoma City,D000342,139.23.212.102,M016,Branch,41,Engineer,65,1,7516.56,2024-11-04T08:09:30
TX002377,AC00027,277.02,2023-11-13T16:16:48,Credit,Denver,D000561,65.149.11.248,M042,ATM,46,Doctor,227,1,8586.38,2024-11-04T08:09:56
TX002384,AC00342,331.38,2023-05-30T17:13:38,Debit,Miami,D000621,19.20.13.234,M051,ATM,42,Engineer,122,1,844.55,2024-11-04T08:08:38
TX002390,AC00079,301.39,2023-07-04T16:21:12,Credit,Denver,D000375,82.75.200.117,M050,Online,47,Doctor,104,1,10548.58,2024-11-04T08:07:22
TX002396,AC00097,76.39,2023-02-27T16:28:23,Debit,Sacramento,D000132,23.255.214.209,M005,Online,30,Doctor,80,1,11584.32,2024-11-04T08:10:59
TX002398,AC00308,330.91,2023-03-06T17:25:20,Debit,Kansas City,D000005,184.185.209.72,M041,ATM,36,Engineer,28,1,6481.35,2024-11-04T08:11:10
TX002399,AC00308,153.55,2023-11-08T17:53:52,Debit,Denver,D000438,168.55.35.243,M099,Online,37,Doctor,16,1,5619.91,2024-11-04T08:07:38
TX002406,AC00103,385.35,2023-10-03T17:14:49,Debit,Miami,D000326,194.174.252.1,M045,Branch,38,Doctor,269,1,5184.13,2024-11-04T08:12:12
TX002413,AC00155,91.5,2023-03-27T16:26:42,Debit,Omaha,D000113,168.128.200.203,M033,ATM,47,Doctor,77,1,667.66,2024-11-04T08:07:56
TX002414,AC00019,489.31,2023-04-03T16:34:10,Debit,Louisville,D000293,156.235.3.171,M089,Branch,43,Engineer,36,1,5595.22,2024-11-04T08:12:22
TX002417,AC00069,315.13,2023-12-05T16:04:34,Debit,Omaha,D000171,107.248.120.12,M045,Branch,30,Engineer,143,1,6570.94,2024-11-04T08:07:21
TX002418,AC00046,28.38,2023-10-03T16:39:18,Debit,Tucson,D000202,30.92.249.132,M042,Branch,45,Doctor,260,1,8892.62,2024-11-04T08:09:52
TX002420,AC00257,277.22,2023-08-17T17:10:25,Debit,Kansas City,D000582,148.42.122.1,M035,Branch,35,Doctor,41,1,12104.51,2024-11-04T08:07:27
TX002423,AC00306,133.06,2023-02-03T17:00:39,Debit,Las Vegas,D000616,106.244.1.47,M072,Online,35,Engineer,143,1,8843.44,2024-11-04T08:09:53
TX002429,AC00303,981.9,2023-11-28T16:17:46,Credit,Baltimore,D000686,160.65.101.37,M029,Online,43,Doctor,112,1,9018.33,2024-11-04T08:06:53
TX002430,AC00464,83.6,2023-12-29T18:29:23,Debit,San Jose,D000236,79.227.202.117,M090,ATM,47,Doctor,192,1,13899.24,2024-11-04T08:09:19
TX002434,AC00078,157.56,2023-04-11T17:06:47,Debit,Indianapolis,D000550,63.82.133.139,M056,Branch,43,Doctor,159,1,7541.16,2024-11-04T08:07:45
TX002435,AC00424,230.3,2023-02-24T16:57:24,Debit,Colorado Springs,D000029,145.1.251.175,M032,Online,46,Engineer,24,1,8356.88,2024-11-04T08:08:21
TX002437,AC00046,942.7,2023-11-06T16:24:45,Debit,Boston,D000565,1.198.76.182,M048,Online,35,Engineer,29,1,5141.32,2024-11-04T08:11:10
TX002441,AC00407,219.44,2023-07-20T18:13:07,Debit,Washington,D000685,60.89.202.192,M003,Online,42,Engineer,23,1,4207.27,2024-11-04T08:09:38
TX002449,AC00460,242.85,2023-10-23T16:19:39,Debit,San Antonio,D000068,124.6.134.78,M036,Online,42,Engineer,93,1,4672.8,2024-11-04T08:10:22
TX002450,AC00494,291.22,2023-11-03T16:45:25,Credit,Baltimore,D000555,174.61.77.54,M095,Online,41,Engineer,100,1,3677.63,2024-11-04T08:09:36
