Transaction ID,AccountId,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IpAddress,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX002233,AC00231,284.89,Debit,2023-12-18T17:53:03,Atlanta,D000039,43.98.242.106,M042,Online,53,Doctor,115,1,9738.6,2024-11-04T08:06:51
TX002234,AC00277,118.69,Debit,2023-02-13T18:36:21,Omaha,D000217,152.140.239.181,M029,Online,33,Doctor,296,1,749.34,2024-11-04T08:10
TX002238,AC00227,194.68,Debit,2023-04-24T16:32:48,Memphis,D000481,1.7.29.72,M002,Online,32,Doctor,165,1,14494.18,2024-11-04T08:11:54
TX002239,AC00251,433.53,Debit,2023-10-19T17:06:57,Philadelphia,D000573,166.79.195.157,M098,Branch,38,Doctor,231,1,6368.32,2024-11-04T08:09:08
TX002241,AC00315,207.65,Debit,2023-09-11T16:52:21,San Francisco,D000511,152.234.65.155,M066,Online,34,Engineer,98,1,5143.8,2024-11-04T08:09:29
TX002242,AC00292,237.0,Debit,2023-02-10T16:50:10,Tucson,D000277,203.170.198.177,M076,Online,49,Doctor,115,1,14021.4,2024-11-04T08:08:13
TX002245,AC00384,517.68,Debit,2023-04-05T17:52:24,Omaha,D000076,59.145.242.13,M066,ATM,31,Doctor,24,1,11305.81,2024-11-04T08:08:06
TX002246,AC00329,36.25,Debit,2023-11-27T18:28:57,Tucson,D000284,188.205.152.176,M059,Branch,52,Doctor,76,1,193.06,2024-11-04T08:10:09
TX002247,AC00033,46.53,Debit,2023-06-22T17:27:50,San Francisco,D000287,133.67.250.163,M082,ATM,42,Engineer,34,1,4468.12,2024-11-04T08:07:22
TX002248,AC00003,207.47,Debit,2023-10-02T18:57:19,Miami,D000643,147.234.20.46,M045,ATM,53,Doctor,12,1,1688.9,2024-11-04T08:07:01
TX002249,AC00429,199.7,Debit,2023-04-03T18:41:57,Indianapolis,D000545,60.197.167.40,M084,ATM,43,Engineer,285,1,7574.45,2024-11-04T08:08:58
TX002251,AC00325,403.63,Debit,2023-06-08T16:56:16,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02,2024-11-04T08:07:58
TX002254,AC00236,0.32,Debit,2023-08-04T17:44:36,Boston,D000129,173.135.78.201,M033,ATM,39,Engineer,136,1,7158.58,2024-11-04T08:09:57
TX002256,AC00349,232.35,Credit,2023-05-12T16:14:22,Atlanta,D000438,141.121.30.32,M048,Branch,33,Engineer,153,1,4186.25,2024-11-04T08:08:22
TX002257,AC00314,317.53,Debit,2023-02-24T18:25:34,Miami,D000034,137.33.78.168,M070,Online,44,Engineer,104,1,6237.68,2024-11-04T08:06:39
TX002258,AC00056,74.67,Debit,2023-05-15T17:37:32,Indianapolis,D000667,16.131.3.140,M074,ATM,43,Engineer,283,1,3449.35,2024-11-04T08:11:01
TX002260,AC00324,0.45,Debit,2023-07-26T17:29:24,Kansas City,D000334,5.50.152.168,M078,Branch,34,Engineer,172,1,8670.23,2024-11-04T08:10:09
TX002264,AC00431,222.66,Debit,2023-06-28T16:05:19,Detroit,D000106,35.67.21.23,M038,Online,39,Doctor,88,1,14466.38,2024-11-04T08:10:50
TX002265,AC00369,638.24,Debit,2023-03-09T18:04:32,Phoenix,D000225,29.168.185.63,M047,Branch,48,Engineer,64,1,5695.78,2024-11-04T08:11:49
TX002266,AC00089,241.21,Debit,2023-09-25T16:37:04,Omaha,D000264,116.237.223.50,M037,ATM,31,Engineer,108,1,1220.86,2024-11-04T08:09:16
TX002267,AC00035,171.16,Debit,2023-09-28T16:33:08,New York,D000459,147.119.62.178,M058,Online,51,Retired,42,1,6126.5,2024-11-04T08:11:02
TX002271,AC00396,789.8,Debit,2023-07-10T16:04:39,Jacksonville,D000271,63.82.133.139,M038,ATM,40,Doctor,94,1,13948.09,2024-11-04T08:07:32
TX002278,AC00177,311.28,Debit,2023-05-22T16:41:12,Atlanta,D000515,188.205.152.176,M045,Branch,49,Doctor,198,1,135.96,2024-11-04T08:09:13
TX002279,AC00118,85.03,Debit,2023-04-10T16:52:51,San Diego,D000109,160.65.101.37,M020,ATM,51,Retired,48,1,4597.57,2024-11-04T08:06:59
TX002281,AC00137,333.67,Debit,2023-07-06T18:09:06,Fort Worth,D000288,129.108.48.116,M037,Online,36,Engineer,68,1,9238.08,2024-11-04T08:08:44
TX002285,AC00167,103.81,Debit,2023-09-27T16:39:38,Oklahoma City,D000283,214.32.109.197,M098,ATM,36,Doctor,34,1,7044.63,2024-11-04T08:11:54
TX002286,AC00149,69.43,Debit,2023-02-06T17:38:53,Las Vegas,D000472,134.247.5.188,M003,ATM,30,Engineer,162,1,9281.85,2024-11-04T08:08:31
TX002294,AC00322,141.37,Debit,2023-07-21T16:54:10,Denver,D000119,52.196.112.199,M026,Online,46,Engineer,77,1,1019.77,2024-11-04T08:11:41
TX002295,AC00140,211.7,Credit,2023-11-13T16:58:19,Chicago,D000157,59.127.135.25,M064,Online,50,Doctor,205,1,12272.78,2024-11-04T08:07:08
TX002296,AC00138,61.4,Debit,2023-01-30T16:45:11,San Jose,D000599,63.191.171.41,M073,Branch,41,Engineer,20,2,7892.87,2024-11-04T08:08:27
TX002303,AC00126,106.43,Credit,2023-04-17T17:32:12,Phoenix,D000498,147.114.91.132,M063,ATM,52,Engineer,164,1,9403.12,2024-11-04T08:10:35
TX002304,AC00155,381.52,Debit,2023-11-20T16:42:12,Seattle,D000306,188.124.181.12,M052,Online,36,Doctor,79,1,5798.92,2024-11-04T08:11:07
TX002306,AC00202,5.66,Debit,2023-12-04T18:43:37,Fresno,D000082,173.135.78.201,M029,Branch,40,Engineer,33,1,5434.64,2024-11-04T08:11:43
TX002307,AC00489,209.09,Debit,2023-11-07T18:44:46,Virginia Beach,D000058,7.105.184.86,M091,ATM,48,Doctor,203,1,9100.81,2024-11-04T08:06:31
TX002308,AC00378,521.81,Debit,2023-11-16T17:26:37,Virginia Beach,D000495,210.98.198.143,M058,ATM,47,Engineer,34,1,4750.96,2024-11-04T08:07:27
TX002309,AC00255,588.36,Debit,2023-01-09T16:08:44,Charlotte,D000356,82.51.236.134,M068,Online,33,Engineer,134,1,8434.99,2024-11-04T08:10:22
TX002314,AC00288,881.32,Debit,2023-08-31T17:29:03,El Paso,D000354,190.152.148.249,M015,Online,31,Engineer,59,1,2287.93,2024-11-04T08:06:52
TX002316,AC00191,56.15,Debit,2023-12-28T18:53:29,Nashville,D000336,216.79.134.201,M089,Branch,31,Doctor,77,1,13265.92,2024-11-04T08:09:03
TX002317,AC00443,524.55,Debit,2023-09-19T16:32,El Paso,D000279,76.0.164.168,M039,ATM,39,Doctor,175,1,8292.75,2024-11-04T08:07
TX002319,AC00225,56.84,Debit,2023-08-14T17:29:30,Raleigh,D000654,155.140.33.42,M088,ATM,45,Engineer,185,1,7977.78,2024-11-04T08:09:53
TX002321,AC00460,47.1,Credit,2023-07-03T17:26:49,Washington,D000545,21.190.11.223,M021,Branch,42,Doctor,178,1,6308.07,2024-11-04T08:09:40
TX002325,AC00337,541.52,Credit,2023-06-28T17:47:15,Indianapolis,D000336,160.65.101.37,M094,Branch,48,Engineer,161,1,6087.24,2024-11-04T08:08:36
TX002327,AC00146,35.98,Credit,2023-08-17T16:14:47,Nashville,D000662,216.31.34.238,M004,Branch,40,Doctor,133,1,11147.34,2024-11-04T08:06:59
TX002328,AC00004,273.24,Debit,2023-12-12T16:56:18,Fresno,D000626,211.45.75.44,M011,Branch,51,Retired,173,1,2202.21,2024-11-04T08:10:05
TX002333,AC00297,414.64,Debit,2023-04-03T16:27:24,Mesa,D000698,158.129.49.240,M060,Branch,32,Doctor,74,1,7253.22,2024-11-04T08:09:17
TX002334,AC00304,86.79,Debit,2023-01-23T16:31:30,Fort Worth,D000514,204.120.80.105,M100,Branch,33,Doctor,166,1,8795.37,2024-11-04T08:07:48
TX002335,AC00016,1105.88,Debit,2023-03-06T17:37:32,Omaha,D000159,41.82.55.163,M047,ATM,34,Engineer,36,1,2636.32,2024-11-04T08:11:22
TX002336,AC00048,14.1,Debit,2023-12-25T17:13:46,Louisville,D000099,164.75.163.220,M027,Branch,45,Engineer,73,1,6949.21,2024-11-04T08:08:16
TX002344,AC00448,27.61,Credit,2023-03-10T16:28:07,Fort Worth,D000463,116.43.88.219,M015,ATM,54,Retired,26,1,3679.64,2024-11-04T08:09:16
TX002345,AC00363,284.17,Debit,2023-05-24T16:02:39,Memphis,D000247,40.192.99.27,M074,ATM,51,Retired,189,1,3479.56,2024-11-04T08:08:05
TX002354,AC00392,34.93,Debit,2023-10-16T16:11:52,Columbus,D000434,172.111.76.65,M056,Branch,31,Engineer,72,1,2810.37,2024-11-04T08:11:12
TX002357,AC00130,423.96,Debit,2023-01-30T18:50:14,San Diego,D000042,138.181.222.38,M086,ATM,43,Doctor,75,1,8374.38,2024-11-04T08:08:41
TX002359,AC00132,220.82,Debit,2023-12-29T16:30:53,Louisville,D000297,37.143.57.20,M089,Branch,42,Engineer,31,1,4298.13,2024-11-04T08:08:24
TX002361,AC00457,406.12,Debit,2023-08-03T17:32:39,Houston,D000109,181.223.246.123,M004,ATM,42,Doctor,106,1,10501.53,2024-11-04T08:11:29
TX002362,AC00153,427.83,Debit,2023-05-10T17:02:51,Phoenix,D000529,16.128.130.153,M066,ATM,47,Engineer,29,1,3293.06,2024-11-04T08:09:49
TX002365,AC00362,717.74,Credit,2023-12-08T16:51:28,Sacramento,D000030,161.168.126.136,M020,Online,42,Engineer,168,1,8375.16,2024-11-04T08:10:43
TX002366,AC00195,393.68,Debit,2023-09-18T16:40:55,San Diego,D000034,145.179.219.57,M087,ATM,55,Doctor,141,1,10135.88,2024-11-04T08:07
TX002371,AC00158,196.49,Debit,2023-12-22T17:31:59,Oklahoma City,D000342,139.23.212.102,M016,Branch,41,Engineer,65,1,7516.56,2024-11-04T08:09:30
TX002377,AC00027,277.02,Credit,2023-11-13T16:16:48,Denver,D000561,65.149.11.248,M042,ATM,46,Doctor,227,1,8586.38,2024-11-04T08:09:56
TX002378,AC00176,13.02,Debit,2023-06-14T16:24:08,Charlotte,D000387,121.67.144.20,M014,Branch,51,Doctor,42,1,6076.45,2024-11-04T08:11:43
TX002384,AC00342,331.38,Debit,2023-05-30T17:13:38,Miami,D000621,19.20.13.234,M051,ATM,42,Engineer,122,1,844.55,2024-11-04T08:08:38
TX002390,AC00079,301.39,Credit,2023-07-04T16:21:12,Denver,D000375,82.75.200.117,M050,Online,47,Doctor,104,1,10548.58,2024-11-04T08:07:22
TX002396,AC00097,76.39,Debit,2023-02-27T16:28:23,Sacramento,D000132,23.255.214.209,M005,Online,30,Doctor,80,1,11584.32,2024-11-04T08:10:59
TX002398,AC00308,330.91,Debit,2023-03-06T17:25:20,Kansas City,D000005,184.185.209.72,M041,ATM,36,Engineer,28,1,6481.35,2024-11-04T08:11:10
TX002399,AC00308,153.55,Debit,2023-11-08T17:53:52,Denver,D000438,168.55.35.243,M099,Online,37,Doctor,16,1,5619.91,2024-11-04T08:07:38
TX002401,AC00370,131.69,Credit,2023-10-16T16:22:32,Denver,D000044,30.229.179.194,M067,Branch,53,Engineer,59,1,2958.43,2024-11-04T08:07:03
TX002406,AC00103,385.35,Debit,2023-10-03T17:14:49,Miami,D000326,194.174.252.1,M045,Branch,38,Doctor,269,1,5184.13,2024-11-04T08:12:12
TX002412,AC00362,116.76,Debit,2023-01-16T16:55:13,Philadelphia,D000496,60.153.124.80,M067,ATM,51,Engineer,212,1,4480.43,2024-11-04T08:07:09
TX002413,AC00155,91.5,Debit,2023-03-27T16:26:42,Omaha,D000113,168.128.200.203,M033,ATM,47,Doctor,77,1,667.66,2024-11-04T08:07:56
TX002414,AC00019,489.31,Debit,2023-04-03T16:34:10,Louisville,D000293,156.235.3.171,M089,Branch,43,Engineer,36,1,5595.22,2024-11-04T08:12:22
TX002417,AC00069,315.13,Debit,2023-12-05T16:04:34,Omaha,D000171,107.248.120.12,M045,Branch,30,Engineer,143,1,6570.94,2024-11-04T08:07:21
TX002418,AC00046,28.38,Debit,2023-10-03T16:39:18,Tucson,D000202,30.92.249.132,M042,Branch,45,Doctor,260,1,8892.62,2024-11-04T08:09:52
TX002420,AC00257,277.22,Debit,2023-08-17T17:10:25,Kansas City,D000582,148.42.122.1,M035,Branch,35,Doctor,41,1,12104.51,2024-11-04T08:07:27
TX002421,AC00215,54.84,Debit,2023-05-08T16:48:31,Kansas City,D000140,186.54.68.246,M002,Online,52,Retired,124,1,3495.51,2024-11-04T08:11:44
TX002423,AC00306,133.06,Debit,2023-02-03T17:00:39,Las Vegas,D000616,106.244.1.47,M072,Online,35,Engineer,143,1,8843.44,2024-11-04T08:09:53
TX002429,AC00303,981.9,Credit,2023-11-28T16:17:46,Baltimore,D000686,160.65.101.37,M029,Online,43,Doctor,112,1,9018.33,2024-11-04T08:06:53
TX002430,AC00464,83.6,Debit,2023-12-29T18:29:23,San Jose,D000236,79.227.202.117,M090,ATM,47,Doctor,192,1,13899.24,2024-11-04T08:09:19
TX002433,AC00386,85.58,Debit,2023-11-23T17:17:59,Fort Worth,D000502,38.210.156.148,M029,ATM,55,Engineer,60,1,7794.84,2024-11-04T08:07:49
TX002434,AC00078,157.56,Debit,2023-04-11T17:06:47,Indianapolis,D000550,63.82.133.139,M056,Branch,43,Doctor,159,1,7541.16,2024-11-04T08:07:45
TX002435,AC00424,230.3,Debit,2023-02-24T16:57:24,Colorado Springs,D000029,145.1.251.175,M032,Online,46,Engineer,24,1,8356.88,2024-11-04T08:08:21
TX002437,AC00046,942.7,Debit,2023-11-06T16:24:45,Boston,D000565,1.198.76.182,M048,Online,35,Engineer,29,1,5141.32,2024-11-04T08:11:10
TX002441,AC00407,219.44,Debit,2023-07-20T18:13:07,Washington,D000685,60.89.202.192,M003,Online,42,Engineer,23,1,4207.27,2024-11-04T08:09:38
TX002449,AC00460,242.85,Debit,2023-10-23T16:19:39,San Antonio,D000068,124.6.134.78,M036,Online,42,Engineer,93,1,4672.8,2024-11-04T08:10:22
TX002450,AC00494,291.22,Credit,2023-11-03T16:45:25,Baltimore,D000555,174.61.77.54,M095,Online,41,Engineer,100,1,3677.63,2024-11-04T08:09:36
TX002451,AC00325,56.52,Debit,2023-12-04T16:08:59,Omaha,D000146,156.134.123.253,M077,ATM,42,Engineer,152,1,6911.2,2024-11-04T08:08:50
TX002452,AC00150,195.8,Debit,2023-02-28T17:37:48,Raleigh,D000511,82.75.200.117,M052,Online,39,Doctor,186,1,12027.68,2024-11-04T08:06:59
TX002453,AC00242,66.76,Credit,2023-04-24T18:29:26,Austin,D000670,97.106.5.76,M004,Branch,36,Doctor,44,1,184.72,2024-11-04T08:10:58
TX002455,AC00170,106.99,Debit,2023-11-24T17:00:27,Omaha,D000092,193.190.29.63,M078,Branch,38,Engineer,152,1,5771.4,2024-11-04T08:10:43
TX002456,AC00043,655.81,Debit,2023-05-05T16:52:44,Omaha,D000567,86.83.61.143,M044,ATM,55,Retired,164,2,4539.99,2024-11-04T08:12:08
TX002458,AC00315,79.92,Debit,2023-02-06T17:32:11,Miami,D000193,42.3.3.101,M003,ATM,44,Engineer,274,2,9138.76,2024-11-04T08:09:14
TX002461,AC00430,86.35,Credit,2023-09-04T17:17:40,Indianapolis,D000280,111.226.226.202,M026,Branch,52,Retired,24,1,1550.48,2024-11-04T08:10:10
TX002463,AC00464,577.13,Credit,2023-09-27T16:50:01,San Jose,D000438,194.88.79.54,M065,Branch,40,Engineer,66,1,6640.51,2024-11-04T08:08:42
TX002464,AC00436,213.33,Debit,2023-08-28T16:41:57,Omaha,D000319,60.197.167.40,M088,ATM,52,Retired,161,1,5400.44,2024-11-04T08:12:15
TX002465,AC00279,54.52,Debit,2023-03-02T17:32:19,Indianapolis,D000582,110.247.153.70,M047,Branch,32,Doctor,164,1,6980.98,2024-11-04T08:09:06
TX002467,AC00251,883.92,Credit,2023-11-03T16:08,Tucson,D000058,117.67.192.211,M006,Online,53,Retired,129,1,2342.64,2024-11-04T08:11:08
TX002473,AC00275,113.03,Credit,2023-03-15T17:53:09,Tucson,D000521,11.3.59.231,M001,Online,36,Doctor,12,1,6756.13,2024-11-04T08:08:48
TX002474,AC00122,11.02,Debit,2023-07-31T17:49:23,Austin,D000371,77.208.193.198,M070,Online,42,Doctor,42,1,7879.66,2024-11-04T08:07:22
TX002476,AC00058,152.0,Debit,2023-12-18T18:11:24,Albuquerque,D000177,203.174.215.229,M060,ATM,51,Engineer,63,1,7531.43,2024-11-04T08:07:25
TX002478,AC00042,246.41,Debit,2023-05-26T17:10:40,Detroit,D000501,56.89.80.133,M071,ATM,54,Retired,23,1,1431.6,2024-11-04T08:12:12
TX002480,AC00275,261.45,Credit,2023-10-27T17:02:06,Oklahoma City,D000005,73.156.208.26,M071,Online,50,Engineer,96,1,6735.74,2024-11-04T08:09:11
TX002482,AC00317,400.69,Debit,2023-04-03T16:19:59,Las Vegas,D000107,155.140.33.42,M066,Online,32,Engineer,26,1,9040.33,2024-11-04T08:07:57
TX002484,AC00179,204.63,Debit,2023-06-21T17:48:16,Las Vegas,D000699,147.227.81.224,M090,Online,52,Engineer,92,1,9199.52,2024-11-04T08:09:54
TX002485,AC00172,421.56,Debit,2023-07-18T17:56:55,San Jose,D000056,86.220.59.252,M047,Online,53,Engineer,144,1,8037.87,2024-11-04T08:10:58
TX002487,AC00202,377.04,Debit,2023-03-16T16:52:04,Chicago,D000587,203.170.198.177,M054,ATM,34,Engineer,64,1,3812.87,2024-11-04T08:09:54
TX002490,AC00116,408.62,Credit,2023-05-22T17:41:48,Fort Worth,D000684,58.1.27.124,M021,Online,48,Engineer,159,1,2498.48,2024-11-04T08:07:08
TX002492,AC00493,165.31,Debit,2023-04-03T16:05:30,Boston,D000353,72.192.101.196,M059,ATM,49,Doctor,28,1,7346.66,2024-11-04T08:10:12
TX002494,AC00279,856.9,Debit,2023-03-17T16:10:35,New York,D000673,191.25.177.160,M088,Branch,36,Engineer,150,1,8579.69,2024-11-04T08:09:52
TX002496,AC00182,271.22,Credit,2023-04-03T16:07:53,Louisville,D000052,4.105.134.118,M056,ATM,45,Doctor,87,1,6863.02,2024-11-04T08:06:52
TX002502,AC00216,235.83,Credit,2023-09-01T16:26:50,Memphis,D000299,157.47.114.20,M012,Online,53,Engineer,169,1,4120.75,2024-11-04T08:08:53
TX002503,AC00069,603.54,Debit,2023-04-21T16:22:38,Albuquerque,D000321,112.86.148.212,M029,Online,44,Doctor,26,1,10517.47,2024-11-04T08:08:08
TX002504,AC00427,270.25,Debit,2023-11-06T16:56:41,Tucson,D000224,147.114.91.132,M065,ATM,31,Engineer,42,1,5414.97,2024-11-04T08:10:48
TX002506,AC00377,577.12,Debit,2023-01-27T17:38:07,Virginia Beach,D000110,120.16.186.17,M075,ATM,39,Engineer,69,1,5265.88,2024-11-04T08:10:50
TX002508,AC00297,856.21,Credit,2023-04-26T17:09:36,Colorado Springs,D000625,21.157.41.17,M072,Branch,33,Doctor,109,1,12690.79,2024-11-04T08:11:29
TX002509,AC00322,251.54,Debit,2023-03-22T17:36:48,Tucson,D000410,49.174.157.140,M029,Branch,48,Doctor,177,1,254.75,2024-11-04T08:11:42
